frame,yolo_time,coco_time,deep_time,total_time
42,0.007342100143432617,0.007409095764160156,6.222724914550781e-05,0.01932501792907715
43,0.007027626037597656,0.0072481632232666016,3.528594970703125e-05,0.018412351608276367
44,0.007189035415649414,0.00740361213684082,4.0531158447265625e-05,0.018647432327270508
45,0.007238149642944336,0.007236003875732422,3.528594970703125e-05,0.01863861083984375
46,0.0070841312408447266,0.007307529449462891,3.9577484130859375e-05,0.018553733825683594
47,0.0073697566986083984,0.0075190067291259766,4.029273986816406e-05,0.019042491912841797
48,0.013573884963989258,0.008152484893798828,3.6716461181640625e-05,0.02642083168029785
49,0.007051229476928711,0.007611751556396484,3.719329833984375e-05,0.01883411407470703
50,0.0075168609619140625,0.007231950759887695,3.743171691894531e-05,0.018942832946777344
51,0.007473468780517578,0.0073206424713134766,3.719329833984375e-05,0.018950700759887695
52,0.007110595703125,0.007202863693237305,3.8623809814453125e-05,0.018947839736938477
53,0.007479429244995117,0.007715702056884766,3.409385681152344e-05,0.019566059112548828
54,0.007201194763183594,0.007258176803588867,3.62396240234375e-05,0.018759727478027344
55,0.007999897003173828,0.0079345703125,3.695487976074219e-05,0.020732402801513672
56,0.0071108341217041016,0.00724482536315918,3.9577484130859375e-05,0.018472671508789062
57,0.007147312164306641,0.00745844841003418,3.981590270996094e-05,0.018731355667114258
58,0.013429641723632812,0.008190155029296875,3.504753112792969e-05,0.02634739875793457
59,0.007131338119506836,0.007256984710693359,4.220008850097656e-05,0.01879572868347168
60,0.010211467742919922,0.0075109004974365234,3.409385681152344e-05,0.0223848819732666
61,0.0070989131927490234,0.007154226303100586,3.6716461181640625e-05,0.018375635147094727
62,0.0072154998779296875,0.007529020309448242,4.100799560546875e-05,0.018802404403686523
63,0.0074460506439208984,0.007478952407836914,3.9577484130859375e-05,0.018923044204711914
64,0.007047891616821289,0.007187843322753906,3.647804260253906e-05,0.01825261116027832
65,0.007100105285644531,0.007328510284423828,4.0531158447265625e-05,0.018582820892333984
66,0.011639595031738281,0.007737636566162109,3.457069396972656e-05,0.024061203002929688
67,0.007138490676879883,0.007188320159912109,5.888938903808594e-05,0.01868295669555664
68,0.007121562957763672,0.00731205940246582,3.981590270996094e-05,0.018534421920776367
69,0.014319658279418945,0.008383035659790039,3.981590270996094e-05,0.027477025985717773
70,0.007108211517333984,0.007189512252807617,3.528594970703125e-05,0.018505334854125977
71,0.007118940353393555,0.00736689567565918,6.198883056640625e-05,0.01877427101135254
72,0.007433891296386719,0.007926702499389648,4.00543212890625e-05,0.019565820693969727
73,0.0070781707763671875,0.007234096527099609,3.6716461181640625e-05,0.01837301254272461
74,0.00717926025390625,0.007378101348876953,3.719329833984375e-05,0.0187532901763916
75,0.010087966918945312,0.008675336837768555,3.743171691894531e-05,0.0237424373626709
76,0.008051872253417969,0.008509635925292969,3.600120544433594e-05,0.02076888084411621
77,0.008166790008544922,0.008410453796386719,3.528594970703125e-05,0.020806074142456055
78,0.008279085159301758,0.008368253707885742,3.552436828613281e-05,0.02100825309753418
79,0.008139610290527344,0.008273124694824219,3.5762786865234375e-05,0.02047252655029297
80,0.008500814437866211,0.008281230926513672,3.933906555175781e-05,0.02099132537841797
81,0.008090972900390625,0.008101224899291992,3.981590270996094e-05,0.020314931869506836
82,0.008266925811767578,0.008167743682861328,4.220008850097656e-05,0.020857572555541992
83,0.008188724517822266,0.008202552795410156,4.0531158447265625e-05,0.02070450782775879
84,0.008554935455322266,0.008943557739257812,3.6716461181640625e-05,0.021763324737548828
85,0.008165597915649414,0.008219003677368164,3.4809112548828125e-05,0.02046513557434082
86,0.00811910629272461,0.008533954620361328,3.6716461181640625e-05,0.02072620391845703
87,0.008254051208496094,0.008520126342773438,3.5762786865234375e-05,0.021251678466796875
88,0.008278608322143555,0.008486270904541016,3.600120544433594e-05,0.02109670639038086
89,0.008228063583374023,0.008298397064208984,3.600120544433594e-05,0.02085280418395996
90,0.008621931076049805,0.008164167404174805,3.600120544433594e-05,0.021085739135742188
91,0.008112430572509766,0.00835275650024414,3.695487976074219e-05,0.02053689956665039
92,0.008207321166992188,0.008269071578979492,3.6716461181640625e-05,0.02050471305847168
93,0.008420228958129883,0.008374452590942383,3.933906555175781e-05,0.021131515502929688
94,0.008309602737426758,0.008136510848999023,4.0531158447265625e-05,0.020534992218017578
95,0.008523941040039062,0.008280754089355469,4.7206878662109375e-05,0.021036863327026367
96,0.00998234748840332,0.008525848388671875,3.886222839355469e-05,0.024056196212768555
97,0.00818181037902832,0.008507251739501953,3.6716461181640625e-05,0.020855426788330078
98,0.008211612701416016,0.00803518295288086,3.314018249511719e-05,0.020325660705566406
99,0.008305072784423828,0.00838160514831543,3.361701965332031e-05,0.020909547805786133
100,0.0085601806640625,0.00835561752319336,4.839897155761719e-05,0.021196842193603516
101,0.008007526397705078,0.008281946182250977,4.2438507080078125e-05,0.02039933204650879
102,0.008200883865356445,0.008627653121948242,4.00543212890625e-05,0.021250009536743164
103,0.008186101913452148,0.009038925170898438,3.886222839355469e-05,0.021561622619628906
104,0.008055686950683594,0.008760452270507812,4.100799560546875e-05,0.021029949188232422
105,0.008414030075073242,0.008199691772460938,3.457069396972656e-05,0.020952701568603516
106,0.008046865463256836,0.008537530899047852,3.814697265625e-05,0.02076578140258789
107,0.008090019226074219,0.008243322372436523,3.9577484130859375e-05,0.020339488983154297
108,0.008175373077392578,0.00866842269897461,3.6716461181640625e-05,0.021183252334594727
109,0.008031606674194336,0.00847315788269043,3.695487976074219e-05,0.02076554298400879
110,0.008158445358276367,0.008017778396606445,3.3855438232421875e-05,0.020272493362426758
111,0.008043766021728516,0.008132219314575195,3.8623809814453125e-05,0.020567893981933594
112,0.008184194564819336,0.008360624313354492,4.029273986816406e-05,0.020687341690063477
113,0.008262872695922852,0.008396148681640625,3.695487976074219e-05,0.020714282989501953
114,0.008118391036987305,0.008280754089355469,4.0531158447265625e-05,0.020572185516357422
115,0.00808405876159668,0.008302450180053711,4.100799560546875e-05,0.02057790756225586
116,0.008100509643554688,0.008243322372436523,4.029273986816406e-05,0.02040576934814453
117,0.008077621459960938,0.008735179901123047,4.00543212890625e-05,0.021284103393554688
118,0.008186578750610352,0.008335590362548828,3.7670135498046875e-05,0.020728111267089844
119,0.008767366409301758,0.008817911148071289,4.9114227294921875e-05,0.02226543426513672
120,0.008370637893676758,0.008145332336425781,3.6716461181640625e-05,0.020745277404785156
121,0.008131027221679688,0.008106231689453125,3.504753112792969e-05,0.020476102828979492
122,0.00800013542175293,0.008083581924438477,3.6716461181640625e-05,0.020189285278320312
123,0.007973909378051758,0.008063316345214844,3.552436828613281e-05,0.0202639102935791
124,0.007918596267700195,0.008069276809692383,3.600120544433594e-05,0.020200490951538086
125,0.007950305938720703,0.008001327514648438,3.552436828613281e-05,0.020020723342895508
126,0.007931232452392578,0.008146286010742188,4.00543212890625e-05,0.02019643783569336
127,0.007865667343139648,0.008056879043579102,3.981590270996094e-05,0.020030498504638672
128,0.008046627044677734,0.00806283950805664,3.9577484130859375e-05,0.02020430564880371
129,0.008116960525512695,0.008223533630371094,3.9577484130859375e-05,0.02039933204650879
130,0.008047819137573242,0.008446216583251953,3.814697265625e-05,0.020575284957885742
131,0.008046627044677734,0.008147954940795898,3.7670135498046875e-05,0.020239830017089844
132,0.008318185806274414,0.008036613464355469,3.743171691894531e-05,0.020384788513183594
133,0.00855398178100586,0.008582353591918945,5.0067901611328125e-05,0.022202014923095703
134,0.007924795150756836,0.008014440536499023,3.409385681152344e-05,0.020100116729736328
135,0.008067131042480469,0.008503437042236328,4.7206878662109375e-05,0.021724462509155273
136,0.008505105972290039,0.008422374725341797,3.838539123535156e-05,0.021071672439575195
137,0.007991552352905273,0.008203744888305664,3.838539123535156e-05,0.02029252052307129
138,0.008190631866455078,0.008110761642456055,3.8623809814453125e-05,0.020545005798339844
139,0.008515357971191406,0.009552478790283203,4.363059997558594e-05,0.02218914031982422
140,0.00895380973815918,0.008162498474121094,3.981590270996094e-05,0.02160811424255371
141,0.008524894714355469,0.008223295211791992,3.838539123535156e-05,0.02107834815979004
142,0.008064508438110352,0.008337259292602539,4.100799560546875e-05,0.020557165145874023
143,0.00799560546875,0.008028030395507812,3.9577484130859375e-05,0.020170211791992188
144,0.008067846298217773,0.00803232192993164,3.886222839355469e-05,0.020357847213745117
145,0.008177042007446289,0.007977962493896484,3.886222839355469e-05,0.020311832427978516
146,0.008313894271850586,0.007872343063354492,5.5789947509765625e-05,0.020398378372192383
147,0.007944583892822266,0.007854461669921875,3.7670135498046875e-05,0.020078182220458984
148,0.008003950119018555,0.007822513580322266,3.3855438232421875e-05,0.02001643180847168
149,0.008050203323364258,0.007784128189086914,3.457069396972656e-05,0.01999664306640625
150,0.008080005645751953,0.007825136184692383,3.457069396972656e-05,0.02006840705871582
151,0.008291482925415039,0.007951498031616211,4.100799560546875e-05,0.020592212677001953
152,0.0078125,0.007941722869873047,4.220008850097656e-05,0.019855499267578125
153,0.007768154144287109,0.007899045944213867,4.124641418457031e-05,0.01976299285888672
154,0.008132457733154297,0.008038520812988281,4.029273986816406e-05,0.02032184600830078
155,0.008015632629394531,0.008033275604248047,3.814697265625e-05,0.02030324935913086
156,0.008284568786621094,0.008078813552856445,4.076957702636719e-05,0.02057957649230957
157,0.008072376251220703,0.00800776481628418,3.886222839355469e-05,0.020166635513305664
158,0.008071660995483398,0.007930278778076172,3.981590270996094e-05,0.02013683319091797
159,0.008132696151733398,0.00789642333984375,3.7670135498046875e-05,0.020397186279296875
160,0.007972955703735352,0.007844924926757812,3.361701965332031e-05,0.019990921020507812
161,0.007978200912475586,0.007859230041503906,3.3855438232421875e-05,0.02017045021057129
162,0.0077800750732421875,0.007900714874267578,4.029273986816406e-05,0.0199582576751709
163,0.008147239685058594,0.008044958114624023,4.124641418457031e-05,0.02041172981262207
164,0.00803375244140625,0.007977008819580078,4.100799560546875e-05,0.020207881927490234
165,0.007789134979248047,0.008069038391113281,4.0531158447265625e-05,0.019895315170288086
166,0.008287906646728516,0.00799560546875,3.933906555175781e-05,0.020460844039916992
167,0.00789332389831543,0.007962465286254883,3.814697265625e-05,0.01995086669921875
168,0.008192300796508789,0.007954835891723633,3.910064697265625e-05,0.020357370376586914
169,0.00816965103149414,0.00795435905456543,5.841255187988281e-05,0.020521879196166992
170,0.008089303970336914,0.007849693298339844,3.457069396972656e-05,0.020206689834594727
171,0.008239984512329102,0.0078105926513671875,3.314018249511719e-05,0.020380020141601562
172,0.0079345703125,0.007946491241455078,4.0531158447265625e-05,0.020206451416015625
173,0.007998466491699219,0.008095026016235352,4.220008850097656e-05,0.02030777931213379
174,0.008117914199829102,0.007970333099365234,4.076957702636719e-05,0.020285844802856445
175,0.00807499885559082,0.007970094680786133,4.124641418457031e-05,0.020516157150268555
176,0.008363962173461914,0.008013725280761719,3.910064697265625e-05,0.0209043025970459
177,0.007986783981323242,0.008063316345214844,3.838539123535156e-05,0.020473003387451172
178,0.007978200912475586,0.008404016494750977,3.910064697265625e-05,0.02092576026916504
179,0.008409976959228516,0.007912397384643555,3.814697265625e-05,0.020587921142578125
180,0.00809931755065918,0.008342981338500977,3.7670135498046875e-05,0.02095651626586914
181,0.008004426956176758,0.007824182510375977,3.4809112548828125e-05,0.019919872283935547
182,0.007913827896118164,0.008301973342895508,3.4332275390625e-05,0.02058577537536621
183,0.007860183715820312,0.007799863815307617,3.4809112548828125e-05,0.01978754997253418
184,0.008204460144042969,0.0081329345703125,5.602836608886719e-05,0.020554542541503906
185,0.008054733276367188,0.007957696914672852,4.124641418457031e-05,0.020191192626953125
186,0.008303642272949219,0.008081436157226562,4.291534423828125e-05,0.02064657211303711
187,0.010616540908813477,0.008191108703613281,0.006931304931640625,0.030663251876831055
188,0.00833749771118164,0.008154869079589844,0.007105350494384766,0.02947688102722168
189,0.008353710174560547,0.008048295974731445,0.02430891990661621,0.04561781883239746
190,0.008693218231201172,0.008197307586669922,0.007529497146606445,0.028626680374145508
191,0.00831913948059082,0.00820302963256836,0.012777090072631836,0.03359365463256836
192,0.0084228515625,0.008218765258789062,0.006646394729614258,0.027522563934326172
193,0.007413148880004883,0.0072405338287353516,0.0102386474609375,0.029320716857910156
194,0.007448434829711914,0.014011621475219727,0.00657343864440918,0.03404521942138672
195,0.0184786319732666,0.008558988571166992,0.010311365127563477,0.04412722587585449
196,0.012836217880249023,0.008948802947998047,0.01854729652404785,0.04781150817871094
197,0.008978605270385742,0.008444547653198242,0.010735034942626953,0.03284716606140137
198,0.024652957916259766,0.008098363876342773,0.010880470275878906,0.04794669151306152
199,0.007539510726928711,0.00731348991394043,0.010670185089111328,0.030942440032958984
200,0.007729291915893555,0.0073719024658203125,0.02320122718811035,0.04299759864807129
201,0.00756525993347168,0.0071413516998291016,0.011194229125976562,0.030286073684692383
202,0.007585763931274414,0.00720667839050293,0.015192270278930664,0.03477025032043457
203,0.007548809051513672,0.007273197174072266,0.011057138442993164,0.030384063720703125
204,0.007770538330078125,0.013982295989990234,0.014608383178710938,0.041090965270996094
205,0.007485866546630859,0.007584810256958008,0.006964445114135742,0.03271484375
206,0.00950765609741211,0.009215354919433594,0.010529041290283203,0.03642606735229492
207,0.010029315948486328,0.011941909790039062,0.010775566101074219,0.039746999740600586
208,0.009581327438354492,0.009119272232055664,0.009500980377197266,0.03527688980102539
209,0.013626575469970703,0.008674860000610352,0.012416601181030273,0.04167008399963379
210,0.009705066680908203,0.008955240249633789,0.015677452087402344,0.04169940948486328
211,0.009661436080932617,0.008209705352783203,0.010797262191772461,0.033812522888183594
212,0.007456779479980469,0.007153511047363281,0.010241508483886719,0.0296173095703125
213,0.007628202438354492,0.007241487503051758,0.010556459426879883,0.029810428619384766
214,0.0074994564056396484,0.007573127746582031,0.011107921600341797,0.030787944793701172
215,0.0077059268951416016,0.0075528621673583984,0.014144420623779297,0.0341794490814209
216,0.007662534713745117,0.007863044738769531,0.010968685150146484,0.030950069427490234
217,0.007624626159667969,0.007726192474365234,0.010904788970947266,0.030720949172973633
218,0.007752180099487305,0.016083955764770508,0.010979652404785156,0.03913593292236328
219,0.007794618606567383,0.0072574615478515625,0.015006542205810547,0.034810543060302734
220,0.00756382942199707,0.007346153259277344,0.01091313362121582,0.030666112899780273
221,0.007767677307128906,0.007107973098754883,0.010280609130859375,0.031526803970336914
222,0.007635831832885742,0.0076677799224853516,0.010477542877197266,0.030709266662597656
223,0.010396480560302734,0.00825810432434082,0.012944221496582031,0.03644371032714844
224,0.008371114730834961,0.00817251205444336,0.012823104858398438,0.03380012512207031
225,0.010407209396362305,0.008209466934204102,0.0128173828125,0.0363004207611084
226,0.008385658264160156,0.008169412612915039,0.012946605682373047,0.03389382362365723
227,0.008408069610595703,0.008138656616210938,0.013015031814575195,0.03383684158325195
228,0.008339405059814453,0.008185386657714844,0.013243675231933594,0.03409695625305176
229,0.008400201797485352,0.008196353912353516,0.01710653305053711,0.03848123550415039
230,0.0076751708984375,0.007380485534667969,0.01096653938293457,0.030536174774169922
231,0.007566690444946289,0.0072515010833740234,0.010864734649658203,0.030030488967895508
232,0.00757145881652832,0.007225513458251953,0.010628461837768555,0.02977466583251953
233,0.0076482295989990234,0.007273674011230469,0.010431051254272461,0.029631614685058594
234,0.009625911712646484,0.007246971130371094,0.010357856750488281,0.03210330009460449
235,0.007431983947753906,0.007140159606933594,0.01034235954284668,0.03226017951965332
236,0.007613182067871094,0.007254123687744141,0.01430368423461914,0.03375411033630371
237,0.0075647830963134766,0.007591724395751953,0.011981010437011719,0.03152275085449219
238,0.007811069488525391,0.007697343826293945,0.012005090713500977,0.03191113471984863
239,0.0077931880950927734,0.007566213607788086,0.011853694915771484,0.03154706954956055
240,0.007840156555175781,0.007628202438354492,0.015826702117919922,0.03586173057556152
241,0.007857799530029297,0.007712125778198242,0.011963844299316406,0.03189802169799805
242,0.007866144180297852,0.008059263229370117,0.011660575866699219,0.03206682205200195
243,0.00789785385131836,0.007322788238525391,0.014611005783081055,0.03427696228027344
244,0.007718324661254883,0.007155179977416992,0.01114511489868164,0.031151533126831055
245,0.007658720016479492,0.007173299789428711,0.01097416877746582,0.030363082885742188
246,0.0075283050537109375,0.007578134536743164,0.014730215072631836,0.03436279296875
247,0.009903907775878906,0.007488250732421875,0.010640621185302734,0.03304624557495117
248,0.007349729537963867,0.007417917251586914,0.01090097427368164,0.030777931213378906
249,0.007670402526855469,0.007463216781616211,0.013291358947753906,0.03307342529296875
250,0.008405685424804688,0.008075475692749023,0.013487577438354492,0.03450965881347656
251,0.00842428207397461,0.008597850799560547,0.013373374938964844,0.03522944450378418
252,0.008430242538452148,0.008618354797363281,0.017812013626098633,0.03940081596374512
253,0.008492469787597656,0.00850987434387207,0.018059968948364258,0.03984332084655762
254,0.008354663848876953,0.008606195449829102,0.013530254364013672,0.03611564636230469
255,0.007799386978149414,0.007322072982788086,0.011277198791503906,0.030917882919311523
256,0.0075244903564453125,0.007375955581665039,0.01109933853149414,0.030301332473754883
257,0.007698535919189453,0.00708317756652832,0.010944843292236328,0.030164480209350586
258,0.007569789886474609,0.007253408432006836,0.011219501495361328,0.030622482299804688
259,0.0076045989990234375,0.007303476333618164,0.011380195617675781,0.03058028221130371
260,0.007591962814331055,0.007517814636230469,0.011531829833984375,0.030916452407836914
261,0.007485866546630859,0.007196664810180664,0.010991096496582031,0.0304412841796875
262,0.007576942443847656,0.007302761077880859,0.015354394912719727,0.034705400466918945
263,0.007157325744628906,0.0074939727783203125,0.0002243518829345703,0.019263744354248047
264,0.007950067520141602,0.00750422477722168,0.006850004196166992,0.03305649757385254
265,0.009699821472167969,0.008378744125366211,0.013770341873168945,0.03912925720214844
266,0.010243415832519531,0.012752056121826172,0.011358976364135742,0.04180455207824707
267,0.012743949890136719,0.00943136215209961,0.024292469024658203,0.054158687591552734
268,0.017318010330200195,0.0086669921875,0.011893272399902344,0.042534828186035156
269,0.007529497146606445,0.007278919219970703,0.0069427490234375,0.02743983268737793
270,0.010087251663208008,0.009064674377441406,0.015992403030395508,0.04375100135803223
271,0.009909868240356445,0.008930444717407227,0.01529693603515625,0.04118704795837402
272,0.01568007469177246,0.010740041732788086,0.011263370513916016,0.046248435974121094
273,0.010036230087280273,0.011170625686645508,0.016417980194091797,0.04618549346923828
274,0.014711856842041016,0.009447097778320312,0.015955448150634766,0.04920792579650879
275,0.012606620788574219,0.018767833709716797,0.014640331268310547,0.05336403846740723
276,0.012773275375366211,0.008884191513061523,0.018178701400756836,0.04842233657836914
277,0.015351533889770508,0.008616209030151367,0.011124849319458008,0.04397296905517578
278,0.010096073150634766,0.011283636093139648,0.014683008193969727,0.04297041893005371
279,0.015665292739868164,0.010843515396118164,0.013779878616333008,0.04742121696472168
280,0.01213693618774414,0.009634733200073242,0.020478010177612305,0.04985332489013672
281,0.017183542251586914,0.0264739990234375,0.021283626556396484,0.07058525085449219
282,0.024675607681274414,0.026064634323120117,0.01083683967590332,0.06886839866638184
283,0.02651238441467285,0.02688002586364746,0.01164865493774414,0.07153582572937012
284,0.02567911148071289,0.02974843978881836,0.02362370491027832,0.08592867851257324
285,0.029381513595581055,0.026942968368530273,0.022658109664916992,0.08651232719421387
286,0.025025606155395508,0.02608776092529297,0.01937556266784668,0.07524514198303223
287,0.024243593215942383,0.025515079498291016,0.01913285255432129,0.07324481010437012
288,0.02423834800720215,0.026866436004638672,0.019246578216552734,0.07478070259094238
289,0.02415323257446289,0.02569890022277832,0.019655704498291016,0.07391524314880371
290,0.02398204803466797,0.026005983352661133,0.010665655136108398,0.06595897674560547
291,0.026120901107788086,0.027169466018676758,0.022345304489135742,0.08296704292297363
292,0.02934122085571289,0.02761530876159668,0.02231144905090332,0.08664989471435547
293,0.02524566650390625,0.026053667068481445,0.019414901733398438,0.07564592361450195
294,0.024261474609375,0.025728464126586914,0.019677400588989258,0.07403182983398438
295,0.0242462158203125,0.02596306800842285,0.02941584587097168,0.0842592716217041
296,0.024391651153564453,0.026361942291259766,0.019954204559326172,0.07566046714782715
297,0.024432897567749023,0.02593541145324707,0.019766569137573242,0.07477331161499023
298,0.02550196647644043,0.027313232421875,0.02235889434814453,0.08179855346679688
299,0.028827667236328125,0.026119470596313477,0.019316434860229492,0.07883167266845703
300,0.024299144744873047,0.025623798370361328,0.019698381423950195,0.07414460182189941
301,0.024198532104492188,0.02566814422607422,0.019562721252441406,0.07376599311828613
302,0.0243837833404541,0.025774717330932617,0.019562244415283203,0.07437515258789062
303,0.024663686752319336,0.025650739669799805,0.019679546356201172,0.07448935508728027
304,0.025756359100341797,0.02648019790649414,0.019513368606567383,0.07670736312866211
305,0.024272918701171875,0.025579214096069336,0.028878211975097656,0.08344364166259766
306,0.024158716201782227,0.02546215057373047,0.019577503204345703,0.07361173629760742
307,0.024161338806152344,0.0256502628326416,0.019984722137451172,0.07449030876159668
308,0.024222373962402344,0.026069164276123047,0.019558191299438477,0.07455611228942871
309,0.024417877197265625,0.025928974151611328,0.01954364776611328,0.07463574409484863
310,0.024367570877075195,0.025719881057739258,0.019957304000854492,0.07447624206542969
311,0.0245816707611084,0.026463747024536133,0.019711732864379883,0.0755758285522461
312,0.024145841598510742,0.02545762062072754,0.029002666473388672,0.08331918716430664
313,0.024220705032348633,0.025557518005371094,0.029093265533447266,0.0834500789642334
314,0.024239778518676758,0.025992155075073242,0.019716501235961914,0.07479405403137207
315,0.024250030517578125,0.02604532241821289,0.019864797592163086,0.07498621940612793
316,0.02419877052307129,0.025676250457763672,0.02020716667175293,0.07460618019104004
317,0.024237871170043945,0.02612471580505371,0.019533395767211914,0.07492351531982422
318,0.024248838424682617,0.025872468948364258,0.01960921287536621,0.07444405555725098
319,0.024199962615966797,0.02611827850341797,0.019855499267578125,0.07502055168151855
320,0.02429962158203125,0.026178359985351562,0.0288851261138916,0.08415961265563965
321,0.02424907684326172,0.0260469913482666,0.019667387008666992,0.07486677169799805
322,0.024271249771118164,0.02593827247619629,0.01959681510925293,0.07462072372436523
323,0.02390885353088379,0.02618718147277832,0.00019025802612304688,0.05474233627319336
324,0.024302005767822266,0.02588510513305664,0.019501924514770508,0.07460570335388184
325,0.02431964874267578,0.025664806365966797,0.01119232177734375,0.06787848472595215
326,0.02626943588256836,0.02944040298461914,0.023392677307128906,0.0884253978729248
327,0.031003236770629883,0.02678823471069336,0.013521194458007812,0.08030080795288086
328,0.03180670738220215,0.02711772918701172,0.02257990837097168,0.0893244743347168
329,0.030240535736083984,0.02716970443725586,0.02267313003540039,0.08852505683898926
330,0.024602174758911133,0.026250123977661133,0.01971125602722168,0.07554149627685547
331,0.02422785758972168,0.025717973709106445,0.01986074447631836,0.07433223724365234
332,0.024164676666259766,0.025682687759399414,0.0198822021484375,0.07415151596069336
333,0.024309873580932617,0.025642871856689453,0.02008223533630371,0.0746009349822998
334,0.024170875549316406,0.025968313217163086,0.01972174644470215,0.07467246055603027
335,0.024380922317504883,0.0256497859954834,0.019847631454467773,0.07446551322937012
336,0.024230480194091797,0.025648832321166992,0.019942045211791992,0.0742647647857666
337,0.02443861961364746,0.026110410690307617,0.01973438262939453,0.0751643180847168
338,0.02419877052307129,0.025635719299316406,0.029724836349487305,0.0864098072052002
339,0.025929689407348633,0.027658462524414062,0.023061275482177734,0.08451557159423828
340,0.025086641311645508,0.025836944580078125,0.01975274085998535,0.07541346549987793
341,0.024478435516357422,0.025826692581176758,0.020737171173095703,0.07592010498046875
342,0.02414250373840332,0.02577042579650879,0.01999974250793457,0.07446742057800293
343,0.0243375301361084,0.025670766830444336,0.019807100296020508,0.07439303398132324
344,0.02414536476135254,0.025960206985473633,0.019904375076293945,0.07451772689819336
345,0.02418661117553711,0.025697946548461914,0.019802093505859375,0.07430791854858398
346,0.02414536476135254,0.025780439376831055,0.019874095916748047,0.07434582710266113
347,0.024512052536010742,0.02556777000427246,0.01990342140197754,0.07441115379333496
348,0.02417755126953125,0.025747299194335938,0.019922733306884766,0.07439398765563965
349,0.02444601058959961,0.0260007381439209,0.019957780838012695,0.07536721229553223
350,0.024126529693603516,0.02602362632751465,0.029896259307861328,0.08693194389343262
351,0.025960206985473633,0.028159141540527344,0.024855613708496094,0.08645272254943848
352,0.025278568267822266,0.025742769241333008,0.02001023292541504,0.07577228546142578
353,0.02405548095703125,0.025819063186645508,0.020091533660888672,0.07446718215942383
354,0.024372339248657227,0.02533555030822754,0.019972562789916992,0.07407760620117188
355,0.024196624755859375,0.025735139846801758,0.019965648651123047,0.07426047325134277
